0, 65671, 1, 512
0, 26594, 1, 512
0, 21757, 1, 512
0, 23247, 1, 512
0, 20928, 1, 512
0, 19538, 1, 512
0, 19158, 1, 512
0, 17880, 1, 512
0, 18096, 1, 512
0, 20866, 1, 512
0, 19785, 1, 512
0, 19321, 1, 512
0, 21891, 1, 512
0, 19249, 1, 512
0, 18855, 1, 512
0, 19106, 1, 512
0, 18737, 1, 512
0, 18811, 1, 512
0, 18179, 1, 512
0, 18584, 1, 512
0, 19360, 1, 512
0, 18599, 1, 512
0, 18346, 1, 512
0, 18102, 1, 512
0, 18895, 1, 512
0, 20292, 1, 512
0, 17877, 1, 512
0, 18763, 1, 512
0, 17870, 1, 512
0, 19977, 1, 512
0, 19680, 1, 512
0, 18969, 1, 512
0, 21285, 1, 512
1, 18760, 1, 512
1, 18151, 1, 512
1, 18360, 1, 512
1, 18429, 1, 512
1, 18654, 1, 512
1, 17291, 1, 512
1, 17666, 1, 512
1, 19155, 1, 512
1, 18524, 1, 512
1, 18096, 1, 512
1, 19479, 1, 512
1, 18469, 1, 512
1, 34017, 1, 512
1, 19075, 1, 512
1, 18318, 1, 512
1, 19038, 1, 512
1, 18261, 1, 512
1, 19505, 1, 512
1, 19730, 1, 512
1, 18194, 1, 512
1, 20563, 1, 512
1, 18789, 1, 512
1, 19328, 1, 512
1, 19195, 1, 512
1, 18391, 1, 512
1, 17554, 1, 512
1, 18904, 1, 512
1, 61237, 1, 512
1, 19816, 1, 512
1, 19179, 1, 512
1, 19734, 1, 512
1, 19192, 1, 512
1, 18138, 1, 512
1, 18126, 1, 512
1, 18640, 1, 512
1, 18250, 1, 512
1, 19675, 1, 512
1, 18835, 1, 512
1, 18555, 1, 512
1, 18249, 1, 512
1, 19165, 1, 512
2, 19022, 1, 512
2, 17715, 1, 512
2, 18533, 1, 512
2, 17724, 1, 512
2, 18144, 1, 512
2, 18925, 1, 512
2, 21635, 1, 512
2, 18606, 1, 512
2, 18143, 1, 512
2, 18520, 1, 512
2, 18166, 1, 512
2, 17902, 1, 512
2, 18629, 1, 512
2, 18200, 1, 512
2, 18417, 1, 512
2, 18634, 1, 512
2, 19111, 1, 512
2, 19030, 1, 512
2, 56009, 1, 512
2, 20529, 1, 512
2, 18105, 1, 512
2, 19042, 1, 512
2, 21496, 1, 512
2, 18784, 1, 512
2, 18255, 1, 512
2, 19864, 1, 512
2, 18325, 1, 512
2, 17582, 1, 512
2, 18403, 1, 512
2, 18531, 1, 512
2, 18394, 1, 512
2, 18169, 1, 512
2, 18585, 1, 512
2, 18626, 1, 512
2, 19510, 1, 512
2, 18971, 1, 512
2, 18372, 1, 512
2, 20128, 1, 512
2, 19162, 1, 512
2, 18304, 1, 512
2, 17725, 1, 512
2, 17929, 1, 512
3, 18387, 1, 512
3, 21067, 1, 512
3, 18267, 1, 512
3, 21400, 1, 512
3, 20837, 1, 512
3, 18836, 1, 512
3, 18951, 1, 512
3, 18800, 1, 512
3, 19250, 1, 512
3, 18960, 1, 512
3, 18347, 1, 512
3, 19229, 1, 512
3, 20660, 1, 512
3, 17972, 1, 512
3, 18915, 1, 512
3, 19094, 1, 512
3, 18446, 1, 512
3, 18111, 1, 512
3, 18960, 1, 512
3, 17785, 1, 512
3, 18265, 1, 512
3, 18440, 1, 512
3, 18395, 1, 512
3, 19041, 1, 512
3, 19057, 1, 512
3, 18350, 1, 512
3, 22628, 1, 512
3, 17954, 1, 512
3, 19217, 1, 512
3, 17915, 1, 512
3, 18504, 1, 512
3, 21266, 1, 512
3, 18797, 1, 512
3, 66707, 1, 512
3, 64870, 1, 512
3, 18994, 1, 512
3, 18857, 1, 512
3, 18642, 1, 512
3, 20885, 1, 512
4, 19300, 1, 512
4, 18180, 1, 512
4, 18361, 1, 512
4, 19626, 1, 512
4, 18045, 1, 512
4, 18029, 1, 512
4, 19254, 1, 512
4, 18514, 1, 512
4, 18774, 1, 512
4, 19074, 1, 512
4, 18900, 1, 512
4, 19105, 1, 512
4, 19240, 1, 512
4, 19108, 1, 512
4, 18560, 1, 512
4, 18820, 1, 512
4, 20000, 1, 512
4, 20160, 1, 512
4, 19634, 1, 512
4, 18830, 1, 512
4, 18894, 1, 512
4, 19106, 1, 512
4, 17904, 1, 512
4, 18280, 1, 512
4, 18586, 1, 512
4, 19511, 1, 512
4, 18377, 1, 512
4, 18378, 1, 512
4, 20677, 1, 512
4, 19155, 1, 512
4, 19718, 1, 512
4, 19026, 1, 512
4, 18411, 1, 512
4, 19026, 1, 512
4, 18655, 1, 512
4, 18546, 1, 512
4, 19174, 1, 512
4, 19740, 1, 512
4, 18369, 1, 512
4, 18135, 1, 512
4, 18755, 1, 512
4, 18020, 1, 512
4, 20644, 1, 512
5, 20892, 1, 512
5, 18882, 1, 512
5, 17825, 1, 512
5, 21380, 1, 512
5, 18253, 1, 512
5, 18995, 1, 512
5, 19169, 1, 512
5, 19585, 1, 512
5, 18400, 1, 512
5, 17997, 1, 512
5, 18276, 1, 512
5, 18501, 1, 512
5, 21016, 1, 512
5, 19062, 1, 512
5, 17829, 1, 512
5, 19345, 1, 512
